external_gene_name,T_Penn_3,T_Penn_6,T_Penn_8,T_Penn_9,T_Penn_14,T_Penn_16,T_Penn_27,PT_Penn_15,PT_Penn_17,PT_Penn_18,PT_Penn_24,PT_Penn_25,PT_Penn_28,PT_Penn_4,PT_Penn_10
C10orf111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA28,0,0,0,0,0,14,0,0,1,0,0,5,0,0,12
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-230P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLGA6L5P,1,0,4,5,0,5,0,2,0,0,0,2,0,3,0
SNORD77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-781P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT8P47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-49P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR101-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL340P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR1256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
KCNQ1OT1_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-607P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC131951.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTC28-AS1_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETV2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SNORD115-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC007339.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL360091.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-26P,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
RNU2-37P,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RN7SL231P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC018512.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,2,1,2,1,0,0,0,3,1,1,1,0,0,9
AP001994.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLGL1,0,9,2,11,1,9,0,1,3,2,0,0,0,0,24
RNU6-609P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL049871.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC005284.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-67P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC016405.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTNA,1,0,1,2,0,3,0,2,0,1,0,1,0,0,6
AC004832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC090692.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5-8SP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5-8S5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RN7SL660P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RNU6-1231P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU2-22P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL161452.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
RNA5SP88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD59A,0,2,0,3,0,2,0,1,1,0,0,2,0,0,10
MIR7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1197P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL585P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC106827.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC016743.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD114-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR99B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL157884.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-16P6.1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4
RNU6-580P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5692C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC107977.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXO11,10,122,54,80,59,112,2,31,57,63,8,91,1,10,387
RNU2-27P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-946P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AC010999.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL567P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-45P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-714P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR548H5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRSF7,11,46,53,45,24,77,3,39,21,17,6,39,0,4,245
RNU6-922P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1269P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL782P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL137190.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL687P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB13-AS1_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC083906.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-782P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL359546.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC231657.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC092965.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-896P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-904P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL835P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-51P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCARNA17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF3A3P2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RNU6-1205P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6859-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3689F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf27AP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-620P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU5A-2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC017028.10,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2
AC106788.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-862P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL219P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIMS3,1,0,1,2,1,1,0,1,1,3,0,2,0,0,13
MIR1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL826P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD116-23,0,1,1,0,0,14,0,0,0,0,0,5,0,0,11
MIR3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-998P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1297P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC131056.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL732479.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
RNU6-180P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL109947.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-227P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC097639.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-664P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL353731.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-338P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR219A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-136P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KB-1572G7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AC008074.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,4,0,0,1,0,0,0,0,14,9,0,2,0,5,4
RNU6-943P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC009060.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-216M21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL100P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000403.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RN7SL455P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL450304.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-387P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR515-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-14P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP001631.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC021654.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCAF17,1,5,14,14,7,27,0,2,1,9,0,10,0,1,62
RNU6-558P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC090051.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBKBP1,0,39,21,7,2,22,1,6,5,12,0,134,0,0,19
RNU6-753P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR548AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL645859.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PART1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MIR3909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RN7SL725P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU7-93P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-752P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-697P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL627P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL133335.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNRD1-AS1_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC017028.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1254P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC104331.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC092198.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR146B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP236383.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD115-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD41,0,0,0,0,0,6,1,0,1,1,0,3,0,0,6
EYA2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
MIR4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5S_rRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-416P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP237,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
SNORD28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-43P,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3
AC018616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC069303.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL650P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC093824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACA59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA74,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4
RN7SKP193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC007998.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD73A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF228730.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3180-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD14C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC099339.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snoU13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-404E16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3156-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD4A,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
7SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU2-9P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL354984.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC011453.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL615P,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AL357095.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC103816.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC079398.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL292P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1286P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-312P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL36P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL590410.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3648-2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
RN7SL221P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC012671.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RNU6-537P,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1189P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-360P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC092104.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-74P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4ATAC6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC096763.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-979P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRB1,2,18,10,11,12,1,0,9,8,5,0,2,0,1,32
RN7SKP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1R,0,1,4,0,0,4,0,2,1,1,1,6,0,0,2
RN7SL477P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-709P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP006285.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-1,0,3,5,1,1,8,1,1,2,0,1,11,0,0,7
RNU6-1237P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC069070.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEB2_AS1_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL607148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR125A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC025458.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4771-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL139188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL596P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC092846.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snoU2_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF155,1,0,4,5,2,5,0,3,1,2,0,0,0,0,5
MIR1269B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC079080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-303P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL753P,3,33,4,6,0,6,0,0,7,2,0,11,0,0,12
RNA5S10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1198O20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,4,1,1,0,0,4,1,0,0,0,6,11
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUG1_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1072C15.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
MIR656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL551P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU2-52P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC069285.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL592466.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR514B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,2,11,9,21,7,10,1,8,11,6,4,30,1,1,59
MIR4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL422P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR9A1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC090660.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC108105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-819P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD125,0,0,1,0,0,4,0,0,2,0,0,1,0,0,3
RN7SKP95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR199A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC018804.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL92P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-8P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC021749.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL411P,0,28,0,5,0,2,0,1,5,1,1,2,0,0,6
RNU6-639P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC078785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU5A-5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC099778.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL482P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SNORA79,0,5,12,1,0,13,0,4,8,0,0,20,0,0,20
AL160279.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
